county_state,county,state_id,state_name
King William_Virginia,King William,VA,Virginia
Pemiscot_Missouri,Pemiscot,MO,Missouri
Rabun_Georgia,Rabun,GA,Georgia
Van Buren_Arkansas,Van Buren,AR,Arkansas
Rush_Indiana,Rush,IN,Indiana
Barbour_West Virginia,Barbour,WV,West Virginia
Dallas_Missouri,Dallas,MO,Missouri
Dixie_Florida,Dixie,FL,Florida
Bond_Illinois,Bond,IL,Illinois
Lawrence_Arkansas,Lawrence,AR,Arkansas
Washington_Alabama,Washington,AL,Alabama
Brunswick_Virginia,Brunswick,VA,Virginia
Marshall_Oklahoma,Marshall,OK,Oklahoma
Jasper_Mississippi,Jasper,MS,Mississippi
Fayette_Alabama,Fayette,AL,Alabama
Marion_Arkansas,Marion,AR,Arkansas
Hill_Montana,Hill,MT,Montana
Fountain_Indiana,Fountain,IN,Indiana
Pawnee_Oklahoma,Pawnee,OK,Oklahoma
Idaho_Idaho,Idaho,ID,Idaho
Wayne_Illinois,Wayne,IL,Illinois
Piatt_Illinois,Piatt,IL,Illinois
Sawyer_Wisconsin,Sawyer,WI,Wisconsin
Park_Montana,Park,MT,Montana
Bates_Missouri,Bates,MO,Missouri
Atchison_Kansas,Atchison,KS,Kansas
Richland_North Dakota,Richland,ND,North Dakota
Crawford_Wisconsin,Crawford,WI,Wisconsin
Clay_Iowa,Clay,IA,Iowa
Madison_Arkansas,Madison,AR,Arkansas
Dade_Georgia,Dade,GA,Georgia
Iowa_Iowa,Iowa,IA,Iowa
Lewis_West Virginia,Lewis,WV,West Virginia
Benton_Tennessee,Benton,TN,Tennessee
Neosho_Kansas,Neosho,KS,Kansas
Alamosa_Colorado,Alamosa,CO,Colorado
Kanabec_Minnesota,Kanabec,MN,Minnesota
Moniteau_Missouri,Moniteau,MO,Missouri
Telfair_Georgia,Telfair,GA,Georgia
Lawrence_Illinois,Lawrence,IL,Illinois
Baker_Oregon,Baker,OR,Oregon
Madison_Iowa,Madison,IA,Iowa
Smith_Mississippi,Smith,MS,Mississippi
Claiborne_Louisiana,Claiborne,LA,Louisiana
Otoe_Nebraska,Otoe,NE,Nebraska
De Witt_Illinois,De Witt,IL,Illinois
Henry_Kentucky,Henry,KY,Kentucky
Casey_Kentucky,Casey,KY,Kentucky
Osage_Kansas,Osage,KS,Kansas
Jackson_Louisiana,Jackson,LA,Louisiana
Aitkin_Minnesota,Aitkin,MN,Minnesota
Pecos_Texas,Pecos,TX,Texas
Floyd_Iowa,Floyd,IA,Iowa
Clarke_Mississippi,Clarke,MS,Mississippi
Richland_Illinois,Richland,IL,Illinois
Grayson_Virginia,Grayson,VA,Virginia
Clark_Illinois,Clark,IL,Illinois
Appomattox_Virginia,Appomattox,VA,Virginia
Floyd_Virginia,Floyd,VA,Virginia
Kingfisher_Oklahoma,Kingfisher,OK,Oklahoma
Washburn_Wisconsin,Washburn,WI,Wisconsin
Pike_Illinois,Pike,IL,Illinois
Lawrence_Kentucky,Lawrence,KY,Kentucky
Jefferson_Georgia,Jefferson,GA,Georgia
Ashland_Wisconsin,Ashland,WI,Wisconsin
Brooks_Georgia,Brooks,GA,Georgia
Mercer_Illinois,Mercer,IL,Illinois
Gulf_Florida,Gulf,FL,Florida
Dent_Missouri,Dent,MO,Missouri
Karnes_Texas,Karnes,TX,Texas
Vermillion_Indiana,Vermillion,IN,Indiana
Torrance_New Mexico,Torrance,NM,New Mexico
Reeves_Texas,Reeves,TX,Texas
Wetzel_West Virginia,Wetzel,WV,West Virginia
Nottoway_Virginia,Nottoway,VA,Virginia
West Feliciana_Louisiana,West Feliciana,LA,Louisiana
Union_South Dakota,Union,SD,South Dakota
Roseau_Minnesota,Roseau,MN,Minnesota
Marquette_Wisconsin,Marquette,WI,Wisconsin
Grand_Colorado,Grand,CO,Colorado
Union_Florida,Union,FL,Florida
San Juan_Utah,San Juan,UT,Utah
Burnett_Wisconsin,Burnett,WI,Wisconsin
Page_Iowa,Page,IA,Iowa
Redwood_Minnesota,Redwood,MN,Minnesota
Knott_Kentucky,Knott,KY,Kentucky
Carbon_Wyoming,Carbon,WY,Wyoming
Harrison_Ohio,Harrison,OH,Ohio
Macon_Missouri,Macon,MO,Missouri
Tipton_Indiana,Tipton,IN,Indiana
Alleghany_Virginia,Alleghany,VA,Virginia
Gooding_Idaho,Gooding,ID,Idaho
Livingston_Missouri,Livingston,MO,Missouri
Arenac_Michigan,Arenac,MI,Michigan
Brown_Indiana,Brown,IN,Indiana
Gogebic_Michigan,Gogebic,MI,Michigan
Jeff Davis_Georgia,Jeff Davis,GA,Georgia
Mills_Iowa,Mills,IA,Iowa
Missaukee_Michigan,Missaukee,MI,Michigan
Mitchell_North Carolina,Mitchell,NC,North Carolina
Hamilton_Iowa,Hamilton,IA,Iowa
Bayfield_Wisconsin,Bayfield,WI,Wisconsin
Kossuth_Iowa,Kossuth,IA,Iowa
LaSalle_Louisiana,LaSalle,LA,Louisiana
Oglethorpe_Georgia,Oglethorpe,GA,Georgia
Williamsburg_Virginia,Williamsburg,VA,Virginia
Cleburne_Alabama,Cleburne,AL,Alabama
Nolan_Texas,Nolan,TX,Texas
Sibley_Minnesota,Sibley,MN,Minnesota
Clay_Arkansas,Clay,AR,Arkansas
Bledsoe_Tennessee,Bledsoe,TN,Tennessee
Nelson_Virginia,Nelson,VA,Virginia
Jackson_Texas,Jackson,TX,Texas
Sequatchie_Tennessee,Sequatchie,TN,Tennessee
Hale_Alabama,Hale,AL,Alabama
Choctaw_Oklahoma,Choctaw,OK,Oklahoma
Dickenson_Virginia,Dickenson,VA,Virginia
Gasconade_Missouri,Gasconade,MO,Missouri
Calhoun_South Carolina,Calhoun,SC,South Carolina
Renville_Minnesota,Renville,MN,Minnesota
Moultrie_Illinois,Moultrie,IL,Illinois
Morgan_Ohio,Morgan,OH,Ohio
Union_Kentucky,Union,KY,Kentucky
Butler_Iowa,Butler,IA,Iowa
Trinity_Texas,Trinity,TX,Texas
Bourbon_Kansas,Bourbon,KS,Kansas
Pendleton_Kentucky,Pendleton,KY,Kentucky
Fleming_Kentucky,Fleming,KY,Kentucky
Rolette_North Dakota,Rolette,ND,North Dakota
Fulton_Pennsylvania,Fulton,PA,Pennsylvania
Calhoun_Mississippi,Calhoun,MS,Mississippi
Walthall_Mississippi,Walthall,MS,Mississippi
Carroll_Illinois,Carroll,IL,Illinois
Trigg_Kentucky,Trigg,KY,Kentucky
Clarke_Virginia,Clarke,VA,Virginia
Noble_Ohio,Noble,OH,Ohio
Crockett_Tennessee,Crockett,TN,Tennessee
Craig_Oklahoma,Craig,OK,Oklahoma
Bamberg_South Carolina,Bamberg,SC,South Carolina
Calhoun_Florida,Calhoun,FL,Florida
Oglala Lakota_South Dakota,Oglala Lakota,SD,South Dakota
Hamilton_Florida,Hamilton,FL,Florida
Winn_Louisiana,Winn,LA,Louisiana
Mono_California,Mono,CA,California
Zapata_Texas,Zapata,TX,Texas
Saline_Nebraska,Saline,NE,Nebraska
Las Animas_Colorado,Las Animas,CO,Colorado
Swain_North Carolina,Swain,NC,North Carolina
Estill_Kentucky,Estill,KY,Kentucky
Massac_Illinois,Massac,IL,Illinois
Larue_Kentucky,Larue,KY,Kentucky
Madison_Texas,Madison,TX,Texas
Braxton_West Virginia,Braxton,WV,West Virginia
Pennington_Minnesota,Pennington,MN,Minnesota
Cannon_Tennessee,Cannon,TN,Tennessee
McIntosh_Georgia,McIntosh,GA,Georgia
Jefferson_Florida,Jefferson,FL,Florida
Tallahatchie_Mississippi,Tallahatchie,MS,Mississippi
Rusk_Wisconsin,Rusk,WI,Wisconsin
Falls Church_Virginia,Falls Church,VA,Virginia
Chowan_North Carolina,Chowan,NC,North Carolina
Harrison_Iowa,Harrison,IA,Iowa
Washington_Illinois,Washington,IL,Illinois
Cedar_Missouri,Cedar,MO,Missouri
Roane_West Virginia,Roane,WV,West Virginia
Newton_Indiana,Newton,IN,Indiana
Screven_Georgia,Screven,GA,Georgia
Clay_South Dakota,Clay,SD,South Dakota
Murray_Oklahoma,Murray,OK,Oklahoma
Monroe_Ohio,Monroe,OH,Ohio
Converse_Wyoming,Converse,WY,Wyoming
Jasper_Georgia,Jasper,GA,Georgia
Newton_Texas,Newton,TX,Texas
Crawford_Michigan,Crawford,MI,Michigan
Lamar_Alabama,Lamar,AL,Alabama
White_Illinois,White,IL,Illinois
Callahan_Texas,Callahan,TX,Texas
Crenshaw_Alabama,Crenshaw,AL,Alabama
O'Brien_Iowa,O'Brien,IA,Iowa
Atoka_Oklahoma,Atoka,OK,Oklahoma
Allamakee_Iowa,Allamakee,IA,Iowa
Hardy_West Virginia,Hardy,WV,West Virginia
Faribault_Minnesota,Faribault,MN,Minnesota
Ketchikan Gateway_Alaska,Ketchikan Gateway,AK,Alaska
York_Nebraska,York,NE,Nebraska
Dooly_Georgia,Dooly,GA,Georgia
Glacier_Montana,Glacier,MT,Montana
Wadena_Minnesota,Wadena,MN,Minnesota
Greene_Mississippi,Greene,MS,Mississippi
Mason_Illinois,Mason,IL,Illinois
Osage_Missouri,Osage,MO,Missouri
Mississippi_Missouri,Mississippi,MO,Missouri
Izard_Arkansas,Izard,AR,Arkansas
Ripley_Missouri,Ripley,MO,Missouri
Bienville_Louisiana,Bienville,LA,Louisiana
Comanche_Texas,Comanche,TX,Texas
Glades_Florida,Glades,FL,Florida
Franklin_Idaho,Franklin,ID,Idaho
Lincoln_Arkansas,Lincoln,AR,Arkansas
Kodiak Island_Alaska,Kodiak Island,AK,Alaska
Perquimans_North Carolina,Perquimans,NC,North Carolina
Stewart_Tennessee,Stewart,TN,Tennessee
Lewis_Kentucky,Lewis,KY,Kentucky
Price_Wisconsin,Price,WI,Wisconsin
Monroe_West Virginia,Monroe,WV,West Virginia
Big Horn_Montana,Big Horn,MT,Montana
Pend Oreille_Washington,Pend Oreille,WA,Washington
Hughes_Oklahoma,Hughes,OK,Oklahoma
Jackson_Kentucky,Jackson,KY,Kentucky
Grundy_Tennessee,Grundy,TN,Tennessee
Goshen_Wyoming,Goshen,WY,Wyoming
Clay_Alabama,Clay,AL,Alabama
McKenzie_North Dakota,McKenzie,ND,North Dakota
Howard_Arkansas,Howard,AR,Arkansas
Douglas_Missouri,Douglas,MO,Missouri
Macon_Georgia,Macon,GA,Georgia
Morgan_Kentucky,Morgan,KY,Kentucky
Clay_Illinois,Clay,IL,Illinois
Ford_Illinois,Ford,IL,Illinois
Jackson_Kansas,Jackson,KS,Kansas
Archuleta_Colorado,Archuleta,CO,Colorado
Wayne_Missouri,Wayne,MO,Missouri
Madison_Virginia,Madison,VA,Virginia
Greene_Illinois,Greene,IL,Illinois
Moffat_Colorado,Moffat,CO,Colorado
Buffalo_Wisconsin,Buffalo,WI,Wisconsin
Lamb_Texas,Lamb,TX,Texas
Cass_Iowa,Cass,IA,Iowa
Vinton_Ohio,Vinton,OH,Ohio
Webster_Kentucky,Webster,KY,Kentucky
Charlton_Georgia,Charlton,GA,Georgia
Fremont_Idaho,Fremont,ID,Idaho
Breathitt_Kentucky,Breathitt,KY,Kentucky
Amelia_Virginia,Amelia,VA,Virginia
Choctaw_Alabama,Choctaw,AL,Alabama
Camp_Texas,Camp,TX,Texas
Millard_Utah,Millard,UT,Utah
Martinsville_Virginia,Martinsville,VA,Virginia
Summers_West Virginia,Summers,WV,West Virginia
Wilbarger_Texas,Wilbarger,TX,Texas
Dawson_Texas,Dawson,TX,Texas
Bleckley_Georgia,Bleckley,GA,Georgia
Sumter_Alabama,Sumter,AL,Alabama
Butler_Kentucky,Butler,KY,Kentucky
Wright_Iowa,Wright,IA,Iowa
Lake_South Dakota,Lake,SD,South Dakota
Presque Isle_Michigan,Presque Isle,MI,Michigan
Caldwell_Kentucky,Caldwell,KY,Kentucky
Pamlico_North Carolina,Pamlico,NC,North Carolina
Trinity_California,Trinity,CA,California
Haskell_Oklahoma,Haskell,OK,Oklahoma
Lawrence_Mississippi,Lawrence,MS,Mississippi
Shoshone_Idaho,Shoshone,ID,Idaho
Pulaski_Indiana,Pulaski,IN,Indiana
Allen_Kansas,Allen,KS,Kansas
Terry_Texas,Terry,TX,Texas
DeKalb_Missouri,DeKalb,MO,Missouri
Koochiching_Minnesota,Koochiching,MN,Minnesota
Johnson_Illinois,Johnson,IL,Illinois
Cass_Illinois,Cass,IL,Illinois
Magoffin_Kentucky,Magoffin,KY,Kentucky
Stone_Arkansas,Stone,AR,Arkansas
Appanoose_Iowa,Appanoose,IA,Iowa
Amite_Mississippi,Amite,MS,Mississippi
Conecuh_Alabama,Conecuh,AL,Alabama
Pike_Indiana,Pike,IN,Indiana
Morris_Texas,Morris,TX,Texas
Yalobusha_Mississippi,Yalobusha,MS,Mississippi
Union_Iowa,Union,IA,Iowa
Bath_Kentucky,Bath,KY,Kentucky
Little River_Arkansas,Little River,AR,Arkansas
Crawford_Georgia,Crawford,GA,Georgia
Todd_Kentucky,Todd,KY,Kentucky
Menard_Illinois,Menard,IL,Illinois
Powell_Kentucky,Powell,KY,Kentucky
Grundy_Iowa,Grundy,IA,Iowa
Lunenburg_Virginia,Lunenburg,VA,Virginia
Fulton_Arkansas,Fulton,AR,Arkansas
Bollinger_Missouri,Bollinger,MO,Missouri
Northumberland_Virginia,Northumberland,VA,Virginia
Madison_Missouri,Madison,MO,Missouri
Red River_Texas,Red River,TX,Texas
Colfax_New Mexico,Colfax,NM,New Mexico
Live Oak_Texas,Live Oak,TX,Texas
Edmonson_Kentucky,Edmonson,KY,Kentucky
Linn_Missouri,Linn,MO,Missouri
Meigs_Tennessee,Meigs,TN,Tennessee
Poquoson_Virginia,Poquoson,VA,Virginia
Okfuskee_Oklahoma,Okfuskee,OK,Oklahoma
Charlotte_Virginia,Charlotte,VA,Virginia
Zavala_Texas,Zavala,TX,Texas
Lewis_Tennessee,Lewis,TN,Tennessee
Chickasaw_Iowa,Chickasaw,IA,Iowa
Washington_Kentucky,Washington,KY,Kentucky
Prowers_Colorado,Prowers,CO,Colorado
Blackford_Indiana,Blackford,IN,Indiana
Perry_Mississippi,Perry,MS,Mississippi
Marion_Kansas,Marion,KS,Kansas
Chippewa_Minnesota,Chippewa,MN,Minnesota
Washington_North Carolina,Washington,NC,North Carolina
Jefferson_Montana,Jefferson,MT,Montana
Northampton_Virginia,Northampton,VA,Virginia
Big Horn_Wyoming,Big Horn,WY,Wyoming
Lake_Michigan,Lake,MI,Michigan
Boundary_Idaho,Boundary,ID,Idaho
Franklin_Florida,Franklin,FL,Florida
Barton_Missouri,Barton,MO,Missouri
Lyon_Iowa,Lyon,IA,Iowa
Rains_Texas,Rains,TX,Texas
Skamania_Washington,Skamania,WA,Washington
Heard_Georgia,Heard,GA,Georgia
Custer_Montana,Custer,MT,Montana
Desha_Arkansas,Desha,AR,Arkansas
Decatur_Tennessee,Decatur,TN,Tennessee
Jackson_Tennessee,Jackson,TN,Tennessee
Sanders_Montana,Sanders,MT,Montana
Marshall_Illinois,Marshall,IL,Illinois
Morgan_Utah,Morgan,UT,Utah
Ward_Texas,Ward,TX,Texas
Martin_Kentucky,Martin,KY,Kentucky
Towns_Georgia,Towns,GA,Georgia
Grant_West Virginia,Grant,WV,West Virginia
Shelby_Iowa,Shelby,IA,Iowa
Ramsey_North Dakota,Ramsey,ND,North Dakota
Owyhee_Idaho,Owyhee,ID,Idaho
Gates_North Carolina,Gates,NC,North Carolina
Wabash_Illinois,Wabash,IL,Illinois
Greensville_Virginia,Greensville,VA,Virginia
